"city","new_id","total_area_sqm","total_green_space_area","connectivity","tree_percent_cover","grass_shrub__percent_cover","n_plant_genera","log_n_plant_genera","landcover_type_diversity","shannon_diversity","proportion_landscape_vegetation","proportion_landscape_open_developed","proportion_landscape_medhigh_developed","proportion_landscape_woody","proportion_landscape_grassherb"
"DC",325,700.49509499222,399.863909184933,-0.0139652829908973,3.09206726834905,53.9909747177442,0,0,6,0.837024471945343,0.0143912392439498,0.12447955546704,0.679582951391312,0.0143912392439498,0
"DC",326,91.9289261102676,0.1,-0.014141226087392,0,0,0,0,6,0.836547974126418,0.013595096150753,0.129609840379912,0.681179042033788,0.013595096150753,0
"DC",327,217.379399389029,114.694759249687,-0.0143407095703118,52.7624786764757,0,0,0,6,0.839658133240765,0.0141390615195894,0.128733309369762,0.680427161225227,0.0141390615195894,0
"DC",328,1156.66896405164,1004.09352239221,-0.0130414958160721,34.9475532132193,51.8615126127558,0,0,7,1.0688554350898,0.0817998124431826,0.136092642499465,0.613600139360094,0.0817998124431826,0
"DC",329,1083.25574649498,695.102800428867,-0.010342951490681,1.426350291007,62.7415807518669,0,0,8,0.977495224599153,0.0405611284144474,0.122728336042237,0.562076932567506,0.0405611284144474,0
"DC",330,78.5688994452357,5.43936230242252,-0.0101333738073503,6.9230475936778,0,0,0,8,0.984239393332099,0.0432801957527905,0.11871722166545,0.561056088337214,0.0432801957527905,0
"DC",331,356.536465673707,74.137282371521,-0.00952663487412033,0,20.7937446823096,0,0,10,1.17079582210273,0.11570704868643,0.139181813575527,0.452235455196042,0.114207797808862,0.00149925087756811
"DC",332,354.84009347856,313.353341445327,-0.0307432895332639,88.3083245676858,0,0,0,7,1.14695321679884,0.218580448903503,0.210477531259675,0.239323673866388,0.218580448903503,0
"DC",333,852.909685485065,583.581321220845,-0.00610852621221942,68.4224052267564,0,0,0,10,0.991705021162462,0.0185067852215831,0.0568051752329775,0.721495011920645,0.0164036480972663,0.00210313712431676
"DC",334,2302.52159163356,2111.64056509733,-0.00616056728306091,61.7184908234981,29.9914228976235,0,0,11,1.05575124882938,0.0236910185742551,0.061972578062901,0.710076230011243,0.0209612031530366,0.00272981542121848
"DC",335,1434.52012091875,1345.08947664872,-0.00665836619821749,81.3440714406827,12.4217431361979,0,0,11,1.09598044826551,0.0284776457188731,0.0721182084439034,0.696545054122242,0.0255522121618593,0.0029254335570138
"DC",336,378.237796016037,324.780486524105,-0.00918584500768087,85.8667457205504,0,0,0,8,1.07596481833476,0.06836637653523,0.138214419649905,0.645384712484642,0.06836637653523,0
"DC",337,171.177832200192,64.7454475285485,-0.0108691790214991,37.8235000971557,0,0,0,7,0.726180605125103,0.0143967014589418,0.288511035154379,0.162567064058356,0.0143967014589418,0
"DC",338,4.68988213688135,0.1,-0.0109275189985471,0,0,0,0,7,0.725941654798662,0.0146703580966791,0.286422560436482,0.162861712718766,0.0146703580966791,0
"DC",339,1591.4825838001,1384.32361930027,-0.0111462659270792,46.4604651453058,40.5228065154382,1,0.693147180559945,7,0.786029821865776,0.0328454681583165,0.268105550733793,0.177725184465301,0.0328454681583165,0
"DC",340,407.88555193576,301.46388161811,-0.0101889853447595,73.9089384724246,0,0,0,6,0.89600199901235,0.0805016137870536,0.226622337488978,0.212541280879812,0.0805016137870536,0
"DC",341,427.520519401878,311.359104514122,-0.0205433675927028,72.8290433754451,0,0,0,7,0.653297776153396,0.00746510664708024,0.0922132703319284,0.621802698546266,0.00746510664708024,0
"DC",342,222.282559960149,77.9163241386414,-0.0201258031495731,0,35.0528283247278,0,0,7,0.687290922328362,0.0100883041051166,0.0943507842361088,0.620986976177396,0.0100883041051166,0
"DC",343,2548.22265085531,2073.71440129355,-0.0241986996867051,50.5427020349366,30.8361523833577,0,0,6,0.721603382980492,0.0105198372001599,0.0891969145319466,0.673686459762228,0.0105198372001599,0
"DC",344,20217.0184826129,14933.5833380464,-0.0241909131579063,7.72243966920855,66.1439583404172,0,0,7,0.774874446645228,0.0397117126462669,0.0989448177428672,0.504007827141669,0.0397117126462669,0
"DC",345,2604.98321801424,1433.77894461155,-0.00679833589193849,6.32157023419133,48.7182831781661,0,0,5,0.567554146440363,0,0.0178827380030045,0.924976409911793,0,0
"DC",346,1005.61191048473,881.303631514311,-0.00555584749582442,87.638543490351,0,0,0,5,0.596517484239641,0,0.02388220689872,0.872713606095586,0,0
"DC",347,9865.7204715535,6498.83989393711,-0.0115032400888802,36.7135328952801,29.1594047444559,0,0,10,1.13624596944193,0.12997450804522,0.18103093608443,0.364090169526636,0.129185003458431,0.000789504586789463
"DC",348,172616.983718393,161788.838839158,-0.00706623207098111,89.4076249343116,5.51500041784717,83,4.43081679884331,13,1.32706794928383,0.0997951872138721,0.157628092421434,0.521446180691039,0.0888290464226201,0.010966140791252
"DC",349,32130.035593524,30266.28425204,-0.00958020180463294,94.1993486559982,0,77,4.35670882668959,12,1.27818833527938,0.0921877971870391,0.155605317557277,0.543898171305279,0.0843494537797216,0.00783834340731755
"DC",350,4516.41556210816,600,-0.00594054208202708,2.21414523585873,11.0707261792936,0,0,4,0.522683559846192,0,0.015907785160399,0.926586566421535,0,0
"DC",351,539.375143987127,239.174622297287,-0.0118037181497068,44.3429077078486,0,2,1.09861228866811,5,0.821514109123955,0.0151610052700728,0.125101796057894,0.662906740942807,0.0151610052700728,0
"DC",352,244.180493056774,220.679549872875,-0.0157678064332774,62.3959454130888,27.9796399214716,0,0,6,0.714896964600847,0.0024079939600375,0.0577522580408127,0.822811401746295,0.0024079939600375,0
"DC",353,1997.69599327847,718.162312824279,-0.0180625927190652,35.9495296201544,0,0,0,6,0.678834080393198,0.00235490647754964,0.0644195778001105,0.783121083860911,0.00235490647754964,0
"DC",354,257.964529283345,103.285221382976,-0.0341137173071442,8.18962748690487,31.8489086908843,0,0,8,1.04845607696806,0.124047995084656,0.201144138376071,0.322115466483988,0.124047995084656,0
"DC",355,75.9138807654381,0.1,-0.0134124508499493,0,0,0,0,8,1.09181162905283,0.253404049865935,0.143007160640099,0.424626483492323,0.253332797966926,7.12518990094505e-05
"DC",356,80.910775763914,41.5007292758673,-0.0176852711144413,51.2919680772318,0,0,0,11,1.22807670283408,0.115401758778059,0.141488380799084,0.477559578371599,0.10922501580391,0.00617674297414865
"DC",357,2331.19122819189,2096.06919225043,-0.0112717499738268,64.7623027958224,25.1517791937609,0,0,8,1.09885753147422,0.170579005745264,0.115643916492416,0.542083646219312,0.170509918633754,6.90871115097474e-05
"DC",358,287.369334092364,99.1952121257782,-0.0325317737122984,41.2269397822502,0,0,0,9,0.835780535969969,0.0474365361695945,0.124711223519205,0.452023830811482,0.0466814088999787,0.000755127269615814
"DC",359,845.46262671816,698.804929142352,-0.0224252054978672,47.8858872463488,34.767669168665,0,0,13,1.26786963179137,0.100646638178028,0.175026324398813,0.454068162132913,0.0932063795570337,0.00744025862099437
"DC",360,294.999251514673,39.6494388580322,-0.0224536874958614,13.4405218502936,0,0,0,13,1.23663099913773,0.0943294559787466,0.172750284023026,0.45589961416272,0.0882274329507977,0.00610202302794892
"DC",361,732.461901520401,659.937065839767,-0.0107666030907336,36.6242004898751,53.4742830585401,0,0,11,1.191014945493,0.122931520545428,0.141755910888554,0.442722699744366,0.119979373211537,0.00295214733389015
"DC",362,1057.70442523062,923.114892840385,-0.014501880625892,82.9953128348432,4.28000442962882,0,0,7,1.01683886407432,0.0940839916861448,0.252241460052398,0.339598674711382,0.0940839916861448,0
"DC",363,509.213158348575,398.663413524628,-0.00621833039724872,59.0226789447971,19.2674058632094,1,0.693147180559945,10,0.919395404238689,0.00903122922259816,0.0394761933121658,0.800899940036648,0.00763713432563048,0.00139409489696767
"DC",364,181.588837504387,0.1,-0.0224087908309245,0,0,0,0,8,0.83452932894973,0.0241538911090827,0.14546642137335,0.523270780669888,0.0241538911090827,0
"DC",365,364.281034190208,310.849948227406,-0.0219816370659355,85.3324546303711,0,0,0,8,0.839146761133087,0.024110875296751,0.14597229937982,0.527810645028203,0.024110875296751,0
"DC",366,58.9666452811798,0.1,-0.016806292700933,0.0549021322539679,0,0,0,8,0.585178921528212,0.00449609417256902,0.101287532797197,0.536347090123678,0.00449609417256902,0
"DC",367,1674.64326592453,1194.47253395047,-0.01982928583923,59.4159896974912,11.9109942790648,0,0,9,0.749860054902351,0.0160582909890308,0.127746029131118,0.526864080899529,0.0160582909890308,0
"DC",368,538.092111796141,260.398217663169,-0.0223985540497725,48.3928702827412,0,0,0,8,0.830313282607952,0.0243016954994762,0.143904351132649,0.519546695494204,0.0243016954994762,0
"DC",369,39.5338296890259,39.5338296890259,-0.0168400525702821,100,0,0,0,8,1.03974628595811,0.164328036019255,0.351741171737237,0.0657168472846339,0.164328036019255,0
"DC",370,126.911078672856,6.17140978574753,-0.00782998373748201,4.86278254844546,0,0,0,6,0.927245056359694,0.0111692611614083,0.0252189876863451,0.907560009586485,0.0111692611614083,0
"DC",371,531.746662314981,254.927802085876,-0.010656579742656,47.9415895110724,0,0,0,6,0.800771555200244,0.0330215362565018,0.242195890717676,0.266942328323276,0.0330215362565018,0
"DC",372,457.802413403988,415.607865154743,-0.0110328793528213,90.7832403207516,0,0,0,7,1.01805542530683,0.0752657383463185,0.215922684667592,0.453268339464344,0.0752657383463185,0
"DC",373,520.714065618813,446.145036816597,-0.0105584815910724,85.6794671537058,0,0,0,6,0.692710157498844,0.000651753504634815,0.0429576829551471,0.874127494110679,0.000651753504634815,0
"DC",374,239.882651032531,179.292821371928,-0.0122446056188648,74.7418875855319,0,0,0,6,0.746170409847394,0.00241253117981681,0.0535370598846425,0.850654434912551,0.00241253117981681,0
"DC",375,36247.3681930918,31182.2283870075,-0.0162389432635824,47.5894149134782,38.436771100629,0,0,8,1.08419624981352,0.251972259930249,0.134858521230639,0.355737481789058,0.251972259930249,0
"DC",376,69.2246049642563,30.5777251720428,-0.0215558927871389,44.1717582755893,0,0,0,8,1.11382324748467,0.255173220631174,0.168201760303757,0.302307647962602,0.255173220631174,0
"DC",377,30.4673712700605,0.1,-0.0116499533142626,0,0,0,0,9,1.12028907700669,0.164312875175633,0.143231443878562,0.543472687123537,0.164241564065771,7.13111098622595e-05
"DC",378,8.27548578381538,0.1,-0.0115849919467326,0,0,0,0,9,1.12055056816271,0.163187261966118,0.143161326547019,0.544456517152618,0.163115750985959,7.15109801590056e-05
"DC",379,320.758059393847,289.771711081266,-0.00615389643242876,90.3396508972721,0,0,0,10,1.02560427429353,0.0216370893905532,0.0615538329314749,0.708692072246807,0.0196154871814887,0.00202160220906459
"DC",380,1594.57441186532,1184.60490107536,-0.0215769382601015,9.8858539892625,64.4038682250567,0,0,6,0.683735508503153,0.00285531119714345,0.0985118827703178,0.690318156278757,0.00285531119714345,0
"DC",381,4139.1611625324,3221.77039877279,-0.00831697253978022,70.5569859151915,7.2793261360566,0,0,5,0.595111458130439,0,0.0228446962148954,0.90873842217677,0,0
"DC",382,45822.9734617215,38155.7310071849,-0.0201059501272927,55.1200475133614,28.1476414310466,15,2.77258872223978,11,0.954390697683747,0.0396262903837402,0.126666634716882,0.55789208111773,0.038311342088621,0.00131494829511915
"DC",383,32412.5782935647,27845.728475228,-0.0196910699872708,52.8325055357954,33.0777488815661,1,0.693147180559945,8,0.818977230628283,0.02291481439081,0.10785163939606,0.598857623836229,0.0216461149471676,0.00126869944364241
"DC",384,53305.6049187891,32986.7879254967,-0.00710329798669599,16.869659039657,45.0127414616635,2,1.09861228866811,6,0.78575966508002,0.0036914838204819,0.0787491639459848,0.828087722221172,0.0036914838204819,0
"DC",385,10970.8226768023,10864.6892936624,-0.0106293030490075,43.7878927406793,55.2446922689719,3,1.38629436111989,6,0.743031397524757,0.0114975215801626,0.10324524137297,0.651619198946629,0.0114975215801626,0
"DC",386,2541.34454149753,2359.26303546876,-0.00920000437710741,87.1288615929616,5.70636782770259,3,1.38629436111989,9,1.12136301539081,0.0803770724035368,0.148518499508062,0.491551299859283,0.0798934985524249,0.000483573851111859
"DC",387,13590.2987252281,8715.15027880669,-0.010148469859058,30.708735241121,33.4189962753946,0,0,8,1.08703752864232,0.0676801021240778,0.12786742253837,0.665797400073324,0.0676801021240778,0
"DC",388,316.301735490561,314.431038498878,-0.0147859293408289,99.4085720115381,0,0,0,5,0.742444116945791,0.0126685790734005,0.121634373144887,0.599232065623555,0.0126685790734005,0
"DC",389,23518.2330324082,17782.2971875547,-0.0166734626651297,17.0330867515381,58.5775986390294,0,0,6,0.697106839904587,0.00265532576061527,0.0964891144674965,0.714025194484084,0.00265532576061527,0
"DC",390,35636.886242836,22467.6340518286,-0.00698399461965895,17.504817603463,45.5411901165443,0,0,6,0.709043905639018,0.000765062433687833,0.0772416558516647,0.725520072297854,0.000765062433687833,0
"DC",391,49696.9671836574,43363.9948846321,-0.0224823900805623,23.1101736765866,64.1466497114051,0,0,8,0.718159288263827,0.0205337034103775,0.0789860906069817,0.599418394102662,0.0203089549450467,0.000224748465330766
"DC",392,752.775764581747,735.463242349215,-0.0137913306999708,97.0173712439492,0.682804153946144,0,0,8,1.09662474999009,0.246444934989254,0.146529653926061,0.425923689812115,0.24637468318511,7.02518041433648e-05
"DC",393,612.312152888626,577.825758885592,-0.0108982822554052,68.1609649574867,26.2068760464291,1,0.693147180559945,7,0.719708211684247,0.0122265948604592,0.290756975029301,0.167405793781663,0.0122265948604592,0
"DC",394,1117.89325675927,1041.71560793184,-0.0104431277114466,93.1856061956873,0,0,0,7,0.710447318781204,0.0136422089218583,0.245564350514334,0.228619409741937,0.0136422089218583,0
"DC",395,1766.27265959978,0.1,-0.00597379344838693,0,0,0,0,10,1.0043563554496,0.0149414654094892,0.0446791000707976,0.772500852173838,0.0127057788443893,0.00223568656509997
"DC",396,127743.750251987,125224.145215348,-0.0501731896823109,82.3093978940269,15.7182120425309,3,1.38629436111989,12,1.32482394250189,0.105242004321854,0.0663025695615374,0.402962766921041,0.0826907810843368,0.022551223237517
"DC",397,4395.02756640431,4204.23948718817,-0.00679539126214611,20.0838831972978,75.5751183371969,0,0,9,1.0830155563551,0.021183088309947,0.0590529446394074,0.819015178589245,0.0197773954240613,0.00140569288588572
"DC",398,4437.71820720285,2583.34362506866,-0.00624120237999192,38.6447635841732,19.5685682329675,0,0,8,0.86934727802109,0.00840670655060551,0.0371725166666679,0.879422739611714,0.00795997939230629,0.000446727158299218
"DC",399,9685.76667234302,1875.96120685339,-0.00693458294006093,18.5411277118318,0.827098576439772,0,0,5,0.622108624953415,0,0.022280067406883,0.919004821512296,0,0
"DC",400,10024.6624425985,9672.02089801431,-0.0230895671237525,39.999793212113,56.4824669477336,0,0,12,1.07585620315939,0.0537671116948309,0.127771772595,0.596295244613938,0.0523250576231941,0.00144205407163682
"DC",401,12031.2615480274,9149.18670840561,-0.0230642598736089,21.2613043729617,54.7838108619048,0,0,14,1.47856123213891,0.160051569625013,0.202252605695755,0.391066924101643,0.135949537395839,0.0241020322291742
"DC",402,11370.6587063149,1372.37357497215,-0.00574568831043286,8.65124672069077,3.41818224044747,0,0,10,0.866614423856221,0.00787875763181403,0.0439953012824046,0.784587211440255,0.00709598218495312,0.00078277544686091
"DC",403,1467.28294903878,510.886420309544,-0.00595700576434005,34.8185345331128,0,0,0,10,0.884416915864302,0.00868252227946428,0.0424113385595873,0.782988967808677,0.00776375013323826,0.000918772146226026
"DC",404,54941.1944891239,40786.4398480539,-0.0164759633634223,30.5097696400008,43.7267667646234,5,1.79175946922805,11,1.17778923355013,0.103690015072722,0.130137302860553,0.49461671494555,0.0996838111958659,0.00400620387685639
"DC",405,21970.3778557945,3726.38714388013,-0.0268409513432896,10.9662679390926,5.99469271592553,1,0.693147180559945,13,1.28054610902305,0.117554967623353,0.112984413115453,0.484477451246815,0.10297829750137,0.0145766701219822
"DC",406,2412.47067126096,2412.38237917423,-0.0145336490684146,86.563227555503,13.4331126243888,0,0,7,1.02181748279166,0.0942471886149182,0.251626684787838,0.352095555443573,0.0942471886149182,0
"DC",407,1570.3820833005,1540.97415804863,-0.0149360490955682,98.1273394822447,0,2,1.09861228866811,7,1.01602715104029,0.0924122811266473,0.252897958847369,0.345009358929389,0.0924122811266473,0
"DC",408,534.521618112922,516.086437925696,-0.0110293117370258,84.9905349707735,11.5605530371711,0,0,9,1.12100991851639,0.123281926069623,0.16261699003284,0.532409633592571,0.123211422420185,7.05036494374805e-05
"DC",409,5627.99972367939,4969.18637510389,-0.0150456236604556,54.2420548374055,34.0519504767101,0,0,8,0.689690845686658,0.0133615942083102,0.122498598380756,0.495823304367348,0.0133615942083102,0
"DC",410,6525.33119805157,815.856647491455,-0.00567222762609115,12.5029155261125,0,0,0,7,0.872944217938345,0.00601879604629561,0.0585954157293628,0.869490309007633,0.00601879604629561,0
"DC",411,5564.30372279137,3418.23214292526,-0.00658263933768044,20.3235373374269,41.1079069765165,0,0,8,0.776135449911589,0.00223452235452762,0.0435861023824125,0.879334825844219,0.00223452235452762,0
"DC",412,5488.30991133582,3509.44797086995,-0.0248234557055231,17.4538624527725,46.4901936877411,0,0,8,0.90728737603832,0.0287887160373713,0.101008151089653,0.654853364243814,0.0273521064261608,0.00143660961121055
"DC",413,12677.4666493759,11547.356075421,-0.0119502679266813,52.2984184858281,38.7872565531157,0,0,8,1.07148442525953,0.218071542550817,0.204621944126576,0.197185788752197,0.218004704975637,6.68375751795238e-05
"DC",414,1754.21549426392,506.930141989142,-0.0102709115530186,28.6830735357711,0.214752509361065,0,0,8,0.955783917404223,0.110412021667295,0.211318404250199,0.219375780251571,0.110342319071546,6.97025957496588e-05
"DC",415,18249.9085214746,7245.95232650754,-0.0215711561823143,34.6014348300398,5.10261255179375,9,2.30258509299405,7,1.08573701196803,0.196547550637948,0.166350467190299,0.306926517817531,0.196547550637948,0
"DC",416,4182.19303247752,4154.20783939771,-0.00693873908510244,89.7664887833676,9.56436005927353,0,0,5,0.621075816364368,0,0.0221660037720765,0.920183060706386,0,0
"DC",417,10324.6893896023,2005.86707442999,-0.0125574045614561,17.2022496613718,2.2256188074854,0,0,7,1.01238061192866,0.0541808589204778,0.13216862589343,0.635225197221186,0.0541808589204778,0
"DC",418,43235.5563511883,30156.953679453,-0.0198120425756028,9.28540878423703,60.4649453791232,5,1.79175946922805,7,0.741216874543224,0.0111267375283237,0.154802477272224,0.533568880832086,0.0111267375283237,0
"DC",419,17790.8398400294,16890.8398400294,-0.0101250027455604,52.3437326072916,42.5974842880738,2,1.09861228866811,6,0.955551575400237,0.084309139531797,0.247213362771758,0.270389373436046,0.084309139531797,0
"DC",420,917426.502823018,795778.096125943,-0.00526421985701116,79.6472798175263,7.0929760697028,138,4.93447393313069,10,1.06780682568209,0.08083418374175,0.13420896857188,0.589382573648289,0.0807948019394217,3.93818023283215e-05
"DC",421,529.579904442653,376.401667296886,-0.00625743572325855,71.0755193199832,0,0,0,10,0.859645295093904,0.0069794280860643,0.0315679223753208,0.844764074199786,0.00559477166592391,0.00138465642014039
"DC",422,431.132960319519,252.12132781744,-0.00637065578422081,58.4787875254514,0,0,0,10,0.932129520089488,0.00920107526902311,0.037488838664749,0.83989287473373,0.00776478063550015,0.00143629463352296
"DC",423,107.919188961387,0.1,-0.00634776597079493,0,0,0,0,10,0.87745857845724,0.00737210952522063,0.0339034534193993,0.845969486915731,0.00600248728622837,0.00136962223899225
"DC",424,7112.98660894972,5275.82748865825,-0.0112844297770024,45.2108858882829,28.9608759707944,0,0,8,1.09220512072143,0.199843505346217,0.119745155823926,0.502616739431939,0.199776029502855,6.74758433618873e-05
"DC",425,19442.5983804176,5613.16329157853,-0.0150052711561927,4.98198549306208,23.8884524070082,0,0,7,0.803859058711865,0.0185754483198158,0.149426662092431,0.538882912360897,0.0185754483198158,0
"DC",426,14646.4323749824,11163.4613872098,-0.0107588417193293,29.683303705887,46.5363592222549,1,0.693147180559945,7,0.742299986304601,0.0141197252108197,0.314584095882568,0.16396552432172,0.0141197252108197,0
"DC",427,10527.8603431769,6750.29812604189,-0.011821065384512,2.07858951476269,62.0398344194679,0,0,5,0.723088288728304,0.00754140871075645,0.165397605273974,0.5287165403372,0.00754140871075645,0
"DC",428,276.679466292262,244.004718959332,-0.0159925361240561,71.0529414523062,17.1374552653109,0,0,7,0.964835423536797,0.061264924173812,0.203981695898108,0.391775258023259,0.061264924173812,0
"DC",429,83.5320234298706,75.2078719437122,-0.0127063739782643,90.0347781074082,0,0,0,7,1.01636424059031,0.0799895004894274,0.209865106877285,0.443019635440153,0.0799895004894274,0
"DC",430,73.8862944766879,73.8862944766879,-0.0111465031703252,100,0,0,0,8,1.03697916382236,0.127057187116016,0.239621547946935,0.281521123325924,0.126986038871788,7.11482442280154e-05
"DC",431,247.767952829599,162.139976024628,-0.0462480288526911,65.4402533390338,0,0,0,8,1.03087737507419,0.0704854150388788,0.112314952399644,0.559183655234216,0.0704854150388788,0
"DC",432,141.973980615148,0.1,-0.0141419111322812,0,0,0,0,6,1.05013819024001,0.21144047040713,0.0972397750421522,0.489542938346363,0.21144047040713,0
"DC",433,305.93748036772,207.097841240466,-0.00728738092483034,67.6928635849211,0,0,0,7,1.00205500101026,0.0343212094330375,0.126334430386003,0.716016291831294,0.0343212094330375,0
"DC",434,6236.98784820735,1324.81169160455,-0.00694521064861023,16.1972821908487,5.04392789079888,1,0.693147180559945,8,1.02641971393492,0.0331118172247885,0.10243618290282,0.762121602055212,0.0331118172247885,0
"DC",435,5603.74145824462,2330.07459063083,-0.00806567070207445,28.8693590299282,12.7113350115975,0,0,8,1.0430455901817,0.0366017102360958,0.0976737845961018,0.754959975073759,0.0366017102360958,0
"DC",436,16388.0298705404,12468.1028828025,-0.0141191517802972,30.6001624276465,45.4803852726936,2,1.09861228866811,10,1.02747959294467,0.0911892338703691,0.265725361723953,0.312488308774291,0.0910264469603146,3.09365702745528e-05
"DC",437,30410.3917757981,21959.4316932373,-0.00982500271818841,37.4666672669668,34.7436214236036,3,1.38629436111989,9,1.11753985261184,0.162710649720008,0.136413770557918,0.541481366225936,0.162647499754408,6.31499656003193e-05
"DC",438,9640.3282501502,6549.60759375244,-0.00702990077950283,31.1797899366616,36.7598841470544,0,0,5,0.602357040609243,0,0.0231597494612306,0.915435699598809,0,0
"DC",439,17548.609697225,12924.1520373966,-0.0134004896672014,39.7602233480319,33.8875029413064,0,0,9,1.00954966094082,0.0818174614570339,0.240173931588141,0.370428543866233,0.0817514675092927,6.59939477411655e-05
"DC",440,44829.4782826852,26235.7127357973,-0.0341201178308552,23.5928922685278,34.9304583053077,0,0,11,1.1246516179162,0.111629506314815,0.128628026101141,0.497635870391061,0.111116260051404,0.00011304077586439
"DC",441,13424.4128123915,10416.9387766859,-0.00627708024751488,62.84860782699,14.7483710670917,3,1.38629436111989,5,0.586284285965444,0,0.0327114637663881,0.853653822040654,0,0
"DC",442,1450.20349733531,705.454184114933,-0.00660999798609288,48.6451856867794,0,0,0,4,0.519537632639182,0,0.0148562076149849,0.930660520454889,0,0
"DC",443,50813.1769710553,41332.3501247884,-0.0223535085665441,80.8417463144748,2.00934670995871,12,2.56494935746154,14,1.45712632907006,0.143424836873366,0.179421827634572,0.436793707575093,0.123779624676466,0.0196452121968997
"DC",444,19268.6902116286,15561.4846765995,-0.0419139572965227,77.1935681479646,4.18351242245083,2,1.09861228866811,14,1.47441644347258,0.152066815040393,0.178517513720996,0.429162612760818,0.131555098314953,0.0205117167254406
"DC",445,36879.6712247364,36604.997342464,-0.0340124756731207,97.8994555630617,1.35576045934117,1,0.693147180559945,14,1.48927339431387,0.150892299555413,0.186786730340073,0.431214921957762,0.127794117526071,0.0230981820293426
"DC",446,1523590.92312531,1405380.0848577,-0.0118628500431833,63.3686741655907,28.8857534827514,202,5.31320597904179,14,1.33923938525403,0.0957823184196176,0.147902844042429,0.523292154100976,0.0869628321155059,0.00881948630411162
"DC",447,208364.686710089,198711.283133183,-0.0127728191247884,36.8229768385352,58.5440866839237,56,4.04305126783455,13,1.47870886992575,0.116310620958936,0.143429900320515,0.533363176749093,0.100047812193036,0.0162628087659009
"DC",448,9429.06325580261,9112.35729977197,-0.025682938359479,94.5499148268785,2.09125781733155,0,0,13,1.5147280589435,0.133568929916742,0.171028476803019,0.493203707662087,0.112361936678954,0.0212069932377878
"DC",449,4487.10782530106,4370.4458261127,-0.0248416487699568,36.719894637707,60.6801678584391,0,0,13,1.51684353514796,0.129095482300051,0.170961728122707,0.502321103121444,0.107513549917036,0.0215819323830143
"DC",450,12584.540661177,12462.2682651505,-0.01884148353336,98.2078708440546,0.820521217931918,20,3.04452243772342,13,1.51086986735214,0.11915308959469,0.164571507472316,0.524791609820508,0.0983832896535001,0.0207697999411899
"DC",451,239896.117596581,218713.676480013,-0.00655331848451503,69.5147851323455,22.4168674209366,24,3.2188758248682,13,1.33720347035317,0.113975496920454,0.155786842891622,0.503358420619177,0.102578985168206,0.0113965117522477
"DC",452,308570.322127005,143792.628724962,-0.00673960523611818,18.5090172266155,28.0906128783751,49,3.91202300542815,13,1.33934659706978,0.0877533463760393,0.15205447551622,0.570471050500315,0.0776576054916636,0.0100957408843758
"DC",453,19579.5193806072,17308.7585330009,-0.00769721761204517,18.3401427726904,70.0622239888993,0,0,12,1.24552346112085,0.052055360106239,0.117583980278813,0.649254524656149,0.044173932815733,0.00788142729050602
"DC",454,1564.46781009436,1474.10972118378,-0.00843121741315169,0,94.2243561466995,2,1.09861228866811,12,1.25317511790066,0.0481843858202847,0.111211739602225,0.666252102993993,0.0401323246993638,0.00805206112092097
"DC",455,51188.4840920732,17247.5220508341,-0.00692492965251981,16.2731004003815,17.4210445948304,3,1.38629436111989,12,1.23539780228291,0.0480458100571969,0.111040757650209,0.661909556119079,0.0408323624546883,0.00721344760250866
"DC",456,921.694109216332,627.271880581975,-0.0083869635072383,51.909485529413,16.1469199862207,0,0,12,1.24785936865762,0.0453061963477688,0.104329505515596,0.679824914470828,0.0379780051521923,0.00732819119557641
"DC",457,111362.518923867,41742.0982796,-0.00693912011837454,5.59489334251077,31.8881832643834,6,1.94591014905531,12,1.22316868520671,0.0562337145435002,0.113508505888463,0.633083241067294,0.049691713852739,0.00654200069076115
"DC",458,367.824785225093,362.65275105834,-0.00823144132604728,51.9241069795245,46.6697794646453,0,0,12,1.21130284009845,0.0410495633470229,0.102981325978084,0.680809348722301,0.0345016102615486,0.00654795308547432
"DC",459,8202.19060025993,6943.7972843647,-0.00821128017149149,0,84.6578386528186,0,0,11,1.23107211067294,0.0677319978972801,0.123462619881821,0.602403645846009,0.0613212482885298,0.00641074960875022
"DC",460,261267.156591727,138583.949110055,-0.00522747344089354,34.0341558843156,19.0651798670256,49,3.91202300542815,11,1.20055920414368,0.0659151338191392,0.111420816316224,0.604250637287264,0.0614163925558045,0.00449874126333474
"DC",461,12738.3773145266,11611.8969261646,-0.00712764276869309,39.0905180939349,52.0662802913874,1,0.693147180559945,11,1.16492604745238,0.0354544328008283,0.0982274142473901,0.684421973517857,0.0300573017424719,0.00539713105835635
"DC",462,38499.0704860948,3960.0675240159,-0.00674996771170307,6.70077642651406,3.58536158673023,0,0,11,1.13428349239642,0.0330821111808938,0.0957844194286531,0.682895086121844,0.0288436181727797,0.00423849300811411
"DC",463,5670.97978345228,5311.77175876801,-0.00712570676785431,24.5983331790378,69.0675228387807,0,0,11,1.16172797996454,0.0418003338884022,0.101037647972538,0.657771038107884,0.0373371697221349,0.00446316416626726
"DC",464,926315.194322906,733144.651269056,-0.00451523027155231,33.8996830197638,45.9413888050726,60,4.11087386417331,11,1.13120049291751,0.0671984276567627,0.106821037311303,0.570118743462729,0.0657639568053735,0.00143447085138928
"DC",465,26166.763627782,10640.2838341892,-0.00637616540974044,28.0375750208559,12.9138679491349,6,1.94591014905531,11,1.17852195873353,0.0666053120100441,0.0974870085193247,0.594037976539337,0.0640878242966003,0.00251748771344385
