id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
210486972,2024/04/27 9:50 AM,2024-04-27,2024-04-27 16:50:00 UTC,Pacific Time (US & Canada),74597,rkharwood,Randy,2024-04-27 23:08:11 UTC,2024-04-28 12:02:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210486972,https://inaturalist-open-data.s3.amazonaws.com/photos/372286111/medium.jpg,,"Butterflies, Long Beach, Rancho Los Cerritos, Umber Skipper",,1,0,false,,"Los Cerritos, Long Beach, CA, USA",33.8400916667,-118.19537,,,,,,,,false,,,,Los Angeles,California,United States,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
210487094,2024-04-27 15:17:04,2024-04-27,2024-04-27 22:17:04 UTC,Pacific Time (US & Canada),5771891,bugsofburbank,bugsofburbank,2024-04-27 23:08:29 UTC,2024-04-28 12:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210487094,https://static.inaturalist.org/photos/372290258/medium.jpeg,,"",,1,0,false,2,"Magnolia Park, Burbank, CA 91505, USA",34.1639482104,-118.3396558464,895,,,,895,,,false,gps,gps,Burbank,Los Angeles,California,United States,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
210487418,2024-04-27 13:00:27,2024-04-27,2024-04-27 20:00:27 UTC,Pacific Time (US & Canada),3231697,maxrico,Max Rico,2024-04-27 23:09:15 UTC,2024-04-28 22:13:01 UTC,research,,https://www.inaturalist.org/observations/210487418,https://static.inaturalist.org/photos/372291002/medium.jpeg,,"",,2,0,false,2,"Gardena, CA 90249, USA",33.8870563094,-118.3248463646,12,,,,12,,open,false,gps,gps,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210488213,2024-04-27 13:48:18,2024-04-27,2024-04-27 20:48:18 UTC,Pacific Time (US & Canada),5771891,bugsofburbank,bugsofburbank,2024-04-27 23:11:15 UTC,2024-04-28 04:15:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210488213,https://static.inaturalist.org/photos/372292532/medium.jpeg,,"",,1,0,false,2,"Magnolia Park, Burbank, CA 91505, USA",34.1639482104,-118.3396558464,895,,,,895,,open,false,gps,gps,Burbank,Los Angeles,California,United States,Monarch,Danaus plexippus,Monarch,Insecta,48662
210488762,2024/04/27 11:46 AM,2024-04-27,2024-04-27 18:46:00 UTC,Pacific Time (US & Canada),38718,mickeylong,Mickey Long,2024-04-27 23:12:33 UTC,2024-04-28 05:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210488762,https://inaturalist-open-data.s3.amazonaws.com/photos/372293628/medium.jpg,,"","One or two visiting native plantings, front yard.",1,0,false,,"Reno Ave., Temple City, CA, USA",34.1102172097,-118.0747299472,31,,,,31,,,false,,,,Los Angeles,California,United States,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
210489103,2024-04-27 11:04:00-07:00,2024-04-27,2024-04-27 18:04:00 UTC,Pacific Time (US & Canada),1207108,deichgraefin,,2024-04-27 23:13:22 UTC,2024-04-28 22:13:00 UTC,research,,https://www.inaturalist.org/observations/210489103,https://static.inaturalist.org/photos/372294365/medium.jpg,,"","",3,0,false,3,"George F. Canyon Nature Center, Rolling Hills Estates, CA, US",33.7696734776,-118.3282914651,40,,,,40,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210490558,2024-04-27 14:13:07-07:00,2024-04-27,2024-04-27 21:13:07 UTC,Pacific Time (US & Canada),8058090,softscientist,,2024-04-27 23:16:50 UTC,2024-04-28 22:42:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210490558,https://inaturalist-open-data.s3.amazonaws.com/photos/372297007/medium.jpg,,"","",2,0,false,3,"Los Angeles County, US-CA, US",34.2065896188,-118.1667922842,131,,,,131,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210494248,2024-04-27 16:15:03-07:00,2024-04-27,2024-04-27 23:15:03 UTC,Pacific Time (US & Canada),8054527,kscuglik,,2024-04-27 23:25:20 UTC,2024-04-28 22:12:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210494248,https://inaturalist-open-data.s3.amazonaws.com/photos/372303257/medium.jpg,,"","",3,0,false,3,"S Halm Ave, Los Angeles, CA, US",34.0357897746,-118.3836019047,35,,,,35,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210494414,2024-04-27 13:23:50-07:00,2024-04-27,2024-04-27 20:23:50 UTC,Pacific Time (US & Canada),5318344,celdridge44,,2024-04-27 23:25:41 UTC,2024-04-28 22:12:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210494414,https://inaturalist-open-data.s3.amazonaws.com/photos/372303567/medium.jpg,,"","",4,0,false,3,"Loch Lomond Dr, Whittier, CA, US",33.9811515711,-118.0589724651,6,,,,6,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210496274,2024-04-27 16:29:58-07:00,2024-04-27,2024-04-27 23:29:58 UTC,Pacific Time (US & Canada),7750026,busbyt211,,2024-04-27 23:30:11 UTC,2024-04-30 14:05:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210496274,https://inaturalist-open-data.s3.amazonaws.com/photos/372306710/medium.jpg,,"","",1,0,false,3,"University Dr, Walnut, CA, US",34.0589160053,-117.8297998478,4,,,,4,,,false,,,,Los Angeles,California,United States,Gray Buckeye,Junonia grisea,Gray Buckeye,Insecta,1021509
210497378,2024-04-27 16:24:05-07:00,2024-04-27,2024-04-27 23:24:05 UTC,Pacific Time (US & Canada),181855,annettemercer,Annette Mercer,2024-04-27 23:32:52 UTC,2024-04-29 01:40:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210497378,https://inaturalist-open-data.s3.amazonaws.com/photos/372308746/medium.jpg,,"","",1,0,false,3,"Glendon Ave, Los Angeles, CA, US",34.0356305,-118.4239716667,4,,,,4,,,false,,,,Los Angeles,California,United States,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
210504203,2024-04-27 11:36:37-07:00,2024-04-27,2024-04-27 18:36:37 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2024-04-27 23:48:30 UTC,2024-04-27 23:48:38 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/210504203,https://inaturalist-open-data.s3.amazonaws.com/photos/372320711/medium.jpg,,"","",0,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1028278333,-118.7068166667,6,,,,6,,,false,,,,Los Angeles,California,United States,"",Noctuoidea,Owlet Moths and Allies,Insecta,47607
210504249,2024-04-27 14:30:52-07:00,2024-04-27,2024-04-27 21:30:52 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2024-04-27 23:48:39 UTC,2024-04-27 23:49:03 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/210504249,https://inaturalist-open-data.s3.amazonaws.com/photos/372320808/medium.jpg,,"","",0,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.102975,-118.707305,4,,,,4,,,false,,,,Los Angeles,California,United States,"",Adelpha californica,California Sister,Insecta,67560
210510027,2024/04/27 9:19 AM,2024-04-27,2024-04-27 16:19:00 UTC,Pacific Time (US & Canada),74597,rkharwood,Randy,2024-04-28 00:00:53 UTC,2024-04-28 02:29:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210510027,https://inaturalist-open-data.s3.amazonaws.com/photos/372330564/medium.jpg,,"Anise Swallowtail, Caterpillar, Fennel, Long Beach, Rancho Los Cerritos",,1,0,false,,"Los Cerritos, Long Beach, CA, USA",33.8390583333,-118.1952222217,10,,,,10,,open,false,,,,Los Angeles,California,United States,Anise Swallowtail,Papilio zelicaon,Anise Swallowtail,Insecta,51097
210510028,2024/04/27 9:19 AM,2024-04-27,2024-04-27 16:19:00 UTC,Pacific Time (US & Canada),74597,rkharwood,Randy,2024-04-28 00:00:53 UTC,2024-04-28 12:34:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210510028,https://inaturalist-open-data.s3.amazonaws.com/photos/372330548/medium.jpg,,"Anise Swallowtail, Caterpillar, Fennel, Long Beach, Rancho Los Cerritos",,1,0,false,,"Los Cerritos, Long Beach, CA, USA",33.8390611117,-118.1952138883,4,,,,4,,open,false,,,,Los Angeles,California,United States,Anise Swallowtail,Papilio zelicaon,Anise Swallowtail,Insecta,51097
210510029,2024/04/27 9:19 AM,2024-04-27,2024-04-27 16:19:00 UTC,Pacific Time (US & Canada),74597,rkharwood,Randy,2024-04-28 00:00:53 UTC,2024-04-28 12:34:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210510029,https://inaturalist-open-data.s3.amazonaws.com/photos/372330551/medium.jpg,,"Anise Swallowtail, Caterpillar, Fennel, Long Beach, Rancho Los Cerritos",,1,0,false,,"Los Cerritos, Long Beach, CA, USA",33.8391111117,-118.1951361117,21,,,,21,,open,false,,,,Los Angeles,California,United States,Anise Swallowtail,Papilio zelicaon,Anise Swallowtail,Insecta,51097
210510658,2024/04/26 12:37 PM,2024-04-26,2024-04-26 19:37:00 UTC,Pacific Time (US & Canada),181855,annettemercer,Annette Mercer,2024-04-28 00:02:19 UTC,2024-04-28 22:12:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210510658,https://inaturalist-open-data.s3.amazonaws.com/photos/372331498/medium.jpeg,,"","",2,0,false,,"Rancho Park, Los Angeles, CA 90064, USA",34.0355797182,-118.4235696214,40,,,,40,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210514959,2024/04/26 2:10 PM,2024-04-26,2024-04-26 21:10:00 UTC,Pacific Time (US & Canada),181855,annettemercer,Annette Mercer,2024-04-28 00:12:02 UTC,2024-04-28 22:12:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210514959,https://inaturalist-open-data.s3.amazonaws.com/photos/372338569/medium.jpeg,,"","",2,0,false,,"2647 Glendon Ave, Los Angeles, CA 90064, USA",34.0355975,-118.4238593,38,,,,38,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210516896,2024-04-27 16:51:24-07:00,2024-04-27,2024-04-27 23:51:24 UTC,Pacific Time (US & Canada),8027176,kmartinez2147,,2024-04-28 00:16:20 UTC,2024-04-28 02:10:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210516896,https://inaturalist-open-data.s3.amazonaws.com/photos/372342368/medium.jpg,,"","",1,0,false,3,"Almertens Pl, Hawthorne, CA, US",33.9247288358,-118.336448383,11,,,,11,,open,false,,,,Los Angeles,California,United States,West Coast Lady,Vanessa annabella,West Coast Lady,Insecta,50786
210519072,2024-04-27 11:29:40,2024-04-27,2024-04-27 18:29:40 UTC,Pacific Time (US & Canada),852572,audreydiehl,Audrey Diehl,2024-04-28 00:21:20 UTC,2024-04-28 00:47:18 UTC,needs_id,,https://www.inaturalist.org/observations/210519072,https://static.inaturalist.org/photos/372346047/medium.jpeg,,"",,2,0,false,2,"Mount Washington, Los Angeles, CA, USA",34.1128138889,-118.2139527778,,,,,,,,false,gps,gps,,Los Angeles,California,United States,Plusiine Looper Moths,Plusiinae,Plusiine Looper Moths,Insecta,122455
210523275,2024-04-27 17:29:08-07:00,2024-04-27,2024-04-28 00:29:08 UTC,Pacific Time (US & Canada),2587636,lydiaavidra,AviDra,2024-04-28 00:30:22 UTC,2024-04-28 22:11:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210523275,https://inaturalist-open-data.s3.amazonaws.com/photos/372353146/medium.jpg,,"","",2,0,false,3,"Loch Lomond Dr, Whittier, CA, US",33.9809258329,-118.0594909006,3,,,,3,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210524652,2024-04-27 12:26:36-07:00,2024-04-27,2024-04-27 19:26:36 UTC,Pacific Time (US & Canada),94012,pliffgrieff,Phil Liff-Grieff,2024-04-28 00:33:25 UTC,2024-04-28 14:54:34 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/210524652,https://inaturalist-open-data.s3.amazonaws.com/photos/372355454/medium.jpg,,"","",1,0,false,3,"Deukmejian Wilderness Park, Glendale, CA, US",34.2501333333,-118.2522583333,4,,,,4,,,false,,,Glendale,Los Angeles,California,United States,Lotus Hairstreak,Callophrys dumetorum,Lotus Hairstreak,Insecta,346970
210524889,2024-04-27 17:32:46-07:00,2024-04-27,2024-04-28 00:32:46 UTC,Pacific Time (US & Canada),7804388,brandowe,,2024-04-28 00:34:02 UTC,2024-05-05 01:46:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210524889,https://inaturalist-open-data.s3.amazonaws.com/photos/372356009/medium.jpg,,"",Grub?,0,0,false,3,"Moss Ave, Los Angeles, CA, US",34.1113396129,-118.238388626,5,,,,5,,,false,,,,Los Angeles,California,United States,"",Lepidoptera,Butterflies and Moths,Insecta,47157
210526225,2024-04-27 17:37:00-07:00,2024-04-27,2024-04-28 00:37:00 UTC,Pacific Time (US & Canada),8055174,air_nature,,2024-04-28 00:37:21 UTC,2024-04-28 00:37:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210526225,https://inaturalist-open-data.s3.amazonaws.com/photos/372358550/medium.jpg,,"","",0,0,false,3,"Horace St, Los Angeles, CA, US",34.2703642249,-118.4775058373,17,,,,17,,,false,,,,Los Angeles,California,United States,"",Anstenoptilia,,Insecta,129907
210530419,2024-04-27 08:19:44-07:00,2024-04-27,2024-04-27 15:19:44 UTC,Pacific Time (US & Canada),453052,mmchale,Maureen McHale,2024-04-28 00:47:30 UTC,2024-05-01 14:12:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210530419,https://inaturalist-open-data.s3.amazonaws.com/photos/372365997/medium.jpg,,"","",0,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.090375,-118.5493466667,9,,,,9,,,false,,,,Los Angeles,California,United States,"",Euphydryas chalcedona,Variable Checkerspot,Insecta,50892
210530798,2024-04-27 17:45:33-07:00,2024-04-27,2024-04-28 00:45:33 UTC,Pacific Time (US & Canada),2900821,stumph,Lisa Stumph,2024-04-28 00:48:29 UTC,2024-04-28 00:48:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210530798,https://inaturalist-open-data.s3.amazonaws.com/photos/372366689/medium.jpg,,"","",1,0,false,3,"S Beacon St, Los Angeles, CA, US",33.7298133333,-118.2803116667,4,,,,4,,open,false,,,,Los Angeles,California,United States,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
210533555,2024-04-27 17:45:30-07:00,2024-04-27,2024-04-28 00:45:30 UTC,Pacific Time (US & Canada),2900821,stumph,Lisa Stumph,2024-04-28 00:54:29 UTC,2024-04-28 01:24:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210533555,https://inaturalist-open-data.s3.amazonaws.com/photos/372370869/medium.jpg,,"","",1,0,false,3,"S Beacon St, Los Angeles, CA, US",33.729805,-118.2803116667,4,,,,4,,open,false,,,,Los Angeles,California,United States,West Coast Lady,Vanessa annabella,West Coast Lady,Insecta,50786
210534663,2024-04-27 11:34:27-07:00,2024-04-27,2024-04-27 18:34:27 UTC,Pacific Time (US & Canada),94012,pliffgrieff,Phil Liff-Grieff,2024-04-28 00:57:16 UTC,2024-04-28 14:08:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/210534663,https://inaturalist-open-data.s3.amazonaws.com/photos/372372936/medium.jpg,,"","",1,0,false,3,"Deukmejian Wilderness Park, Glendale, CA, US",34.2494716667,-118.2527916667,4,,,,4,,,false,,,Glendale,Los Angeles,California,United States,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
210540006,2024-04-27 18:07:41-07:00,2024-04-27,2024-04-28 01:07:41 UTC,Pacific Time (US & Canada),2900821,stumph,Lisa Stumph,2024-04-28 01:10:49 UTC,2024-05-05 02:56:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210540006,https://inaturalist-open-data.s3.amazonaws.com/photos/372382421/medium.jpg,,"","",1,0,false,3,"S Beacon St, Los Angeles, CA, US",33.72955,-118.2805716667,4,,,,4,,,false,,,,Los Angeles,California,United States,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
210540791,2024-04-27 09:04:31-07:00,2024-04-27,2024-04-27 16:04:31 UTC,Pacific Time (US & Canada),453052,mmchale,Maureen McHale,2024-04-28 01:12:44 UTC,2024-04-28 14:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210540791,https://inaturalist-open-data.s3.amazonaws.com/photos/372383858/medium.jpg,,"","",1,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.1020778333,-118.5533966667,4,,,,4,,,false,,,,Los Angeles,California,United States,Silvery Blue,Glaucopsyche lygdamus,Silvery Blue,Insecta,56776
210541418,2024-04-27 18:10:52-07:00,2024-04-27,2024-04-28 01:10:52 UTC,Pacific Time (US & Canada),8066883,jannatpi,,2024-04-28 01:14:13 UTC,2024-04-28 22:11:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210541418,https://inaturalist-open-data.s3.amazonaws.com/photos/372384999/medium.jpg,,"","",3,0,false,3,"N Ellery Dr, Los Angeles, CA, US",33.7456899835,-118.3105743305,9,,,,9,,open,false,,,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210541542,2024-04-27 09:02:38-07:00,2024-04-27,2024-04-27 16:02:38 UTC,Pacific Time (US & Canada),453052,mmchale,Maureen McHale,2024-04-28 01:14:35 UTC,2024-04-28 01:14:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210541542,https://inaturalist-open-data.s3.amazonaws.com/photos/372385303/medium.jpg,,"","",0,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.1016888333,-118.5537416667,32,,,,32,,,false,,,,Los Angeles,California,United States,"",Junonia grisea,Gray Buckeye,Insecta,1021509
210541684,2024-04-27 18:13:58-07:00,2024-04-27,2024-04-28 01:13:58 UTC,Pacific Time (US & Canada),7750026,busbyt211,,2024-04-28 01:14:57 UTC,2024-04-28 01:16:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210541684,https://inaturalist-open-data.s3.amazonaws.com/photos/372387016/medium.jpg,,"","",0,0,false,3,"Cal Poly Pomona, Walnut, CA, US",34.0606702064,-117.8252427405,4,,,,4,,,false,,,,Los Angeles,California,United States,"",Lepidoptera,Butterflies and Moths,Insecta,47157
210544303,2024-04-26 13:19:49,2024-04-26,2024-04-26 20:19:49 UTC,Pacific Time (US & Canada),34687,quantron,Ron Matsumoto,2024-04-28 01:20:26 UTC,2024-04-28 01:20:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210544303,https://inaturalist-open-data.s3.amazonaws.com/photos/372389790/medium.jpeg,,"",,0,0,false,2,"Los Angeles County, US-CA, US",33.9825695754,-118.1270350534,,,,,28902,obscured,open,true,gps,gps,,Los Angeles,California,United States,Western Giant Swallowtail,Heraclides rumiko,Western Giant Swallowtail,Insecta,428606
210544376,2024-04-27 10:00:52-07:00,2024-04-27,2024-04-27 17:00:52 UTC,Pacific Time (US & Canada),6230292,whaleshark42,,2024-04-28 01:20:36 UTC,2024-04-28 22:11:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210544376,https://inaturalist-open-data.s3.amazonaws.com/photos/372389957/medium.jpg,,"","",3,0,false,3,"Malibu Creek State Park, Calabasas, CA, US",34.0992490948,-118.7068141346,4,,,,4,,open,false,,,,Los Angeles,California,United States,"Checkerspots, Anglewings, Peacocks, and Allies",Nymphalinae,"Checkerspots, Anglewings, Peacocks, and Allies",Insecta,202067
210555159,2024-04-27 10:11:43-07:00,2024-04-27,2024-04-27 17:11:43 UTC,Pacific Time (US & Canada),453052,mmchale,Maureen McHale,2024-04-28 01:44:25 UTC,2024-04-28 01:44:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210555159,https://inaturalist-open-data.s3.amazonaws.com/photos/372407386/medium.jpg,,"","",0,0,false,3,"Topanga State Park, Los Angeles, CA, US",34.08345,-118.5470966667,6,,,,6,,,false,,,,Los Angeles,California,United States,"",Glaucopsyche lygdamus,Silvery Blue,Insecta,56776
210555848,2024/04/27 2:47 PM,2024-04-27,2024-04-27 21:47:00 UTC,Pacific Time (US & Canada),8066715,lefhhayhay23,,2024-04-28 01:45:49 UTC,2024-05-05 22:28:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210555848,https://inaturalist-open-data.s3.amazonaws.com/photos/372404548/medium.jpeg,,"",,1,0,false,,"George F Canyon Nature Center and Preserve, 27305 Palos Verdes Dr E, Rolling Hills Estates, CA 90274, USA",33.772219,-118.326956,203,,,,203,,,false,,,,Los Angeles,California,United States,Garden Whites,Pieris,Garden Whites,Insecta,55690
210562185,2024-04-27 18:55:14-07:00,2024-04-27,2024-04-28 01:55:14 UTC,Pacific Time (US & Canada),798765,navtombros,Nav,2024-04-28 01:58:38 UTC,2024-04-28 02:17:51 UTC,research,,https://www.inaturalist.org/observations/210562185,https://static.inaturalist.org/photos/372418960/medium.jpg,,"","",1,0,false,3,"Almendra Dr, Santa Clarita, CA, US",34.4018783333,-118.5443116667,10,,,,10,,,false,,,,Los Angeles,California,United States,Armyworm Moth,Mythimna unipuncta,Armyworm Moth,Insecta,121183
210571362,2024-04-27 12:05:52-07:00,2024-04-27,2024-04-27 19:05:52 UTC,Pacific Time (US & Canada),7063705,edgarortuno,,2024-04-28 02:15:42 UTC,2024-04-28 20:02:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210571362,https://inaturalist-open-data.s3.amazonaws.com/photos/372433811/medium.jpg,,"","",0,0,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2044086615,-117.7515044903,3,,,,3,,,false,,,,Los Angeles,California,United States,"",Lepidoptera,Butterflies and Moths,Insecta,47157
210574150,2024-04-27 12:07:37-07:00,2024-04-27,2024-04-27 19:07:37 UTC,Pacific Time (US & Canada),1612897,josiasherrera,Josias Herrera,2024-04-28 02:20:21 UTC,2024-04-28 02:20:27 UTC,needs_id,,https://www.inaturalist.org/observations/210574150,https://static.inaturalist.org/photos/372437792/medium.jpg,,"","",0,0,false,3,"San Gabriel Mountains National Monument, La Verne, CA, US",34.20438,-117.751495,4,,,,4,,,false,,,,Los Angeles,California,United States,"",Euphydryas,,Insecta,50896
210574538,2024-04-27 12:14:34-07:00,2024-04-27,2024-04-27 19:14:34 UTC,Pacific Time (US & Canada),7063705,edgarortuno,,2024-04-28 02:20:58 UTC,2024-04-29 15:16:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210574538,https://inaturalist-open-data.s3.amazonaws.com/photos/372438347/medium.jpg,,"","",2,0,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2026980412,-117.7514775858,1541,,,,1541,,,false,,,,Los Angeles,California,United States,Lotus Hairstreak,Callophrys dumetorum,Lotus Hairstreak,Insecta,346970
210574683,2024-04-27 12:22:41-07:00,2024-04-27,2024-04-27 19:22:41 UTC,Pacific Time (US & Canada),7063705,edgarortuno,,2024-04-28 02:21:16 UTC,2024-04-28 03:37:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210574683,https://inaturalist-open-data.s3.amazonaws.com/photos/372438627/medium.jpg,,"","",0,0,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2026325023,-117.7494592492,39,,,,39,,,false,,,,Los Angeles,California,United States,"",Lepidoptera,Butterflies and Moths,Insecta,47157
210575094,2024-04-27 14:28:26-07:00,2024-04-27,2024-04-27 21:28:26 UTC,Pacific Time (US & Canada),7063705,edgarortuno,,2024-04-28 02:22:07 UTC,2024-04-28 14:50:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210575094,https://inaturalist-open-data.s3.amazonaws.com/photos/372439375/medium.jpg,,"","",0,0,false,3,"Angeles MRCA Open Space, Los Angeles County, US-CA, US",34.2024437758,-117.7496517544,7,,,,7,,,false,,,,Los Angeles,California,United States,"",Lepidoptera,Butterflies and Moths,Insecta,47157
210580721,2024-04-27 13:43:00,2024-04-27,2024-04-27 20:43:00 UTC,Pacific Time (US & Canada),4621824,chaparralbees,Chaparral Bees,2024-04-28 02:34:03 UTC,2024-05-02 20:29:29 UTC,needs_id,,https://www.inaturalist.org/observations/210580721,https://static.inaturalist.org/photos/372448852/medium.jpeg,,"",On a privet hedge ,1,0,false,2,Glendora,34.1361029697,-117.8653390333,8143,,,,8143,,,false,gps,gps,,Los Angeles,California,United States,Eufala Skipper,Lerodea eufala,Eufala Skipper,Insecta,59195
210586316,2024-04-27 18:48:01-07:00,2024-04-27,2024-04-28 01:48:01 UTC,Pacific Time (US & Canada),2900821,stumph,Lisa Stumph,2024-04-28 02:45:32 UTC,2024-04-28 02:45:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210586316,https://inaturalist-open-data.s3.amazonaws.com/photos/372457097/medium.jpg,,"","",0,0,false,3,"W 22nd St, Los Angeles, CA, US",33.726875,-118.2791283333,9,,,,9,,,false,,,,Los Angeles,California,United States,"",Argyrotaenia franciscana,Orange Tortrix Moth,Insecta,214155
210586798,2024-04-27 15:28:23,2024-04-27,2024-04-27 22:28:23 UTC,Pacific Time (US & Canada),843437,valorree,,2024-04-28 02:46:39 UTC,2024-04-28 22:11:05 UTC,research,,https://www.inaturalist.org/observations/210586798,https://static.inaturalist.org/photos/372457957/medium.jpeg,,"",,2,0,false,2,"Exposition / Watt, Los Angeles, CA 90007, USA",34.0174081997,-118.2884406997,,,,,,,open,false,gps,gps,,Los Angeles,California,United States,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
210588462,2024-04-27 18:22:00-07:00,2024-04-27,2024-04-28 01:22:00 UTC,Pacific Time (US & Canada),5318344,celdridge44,,2024-04-28 02:50:54 UTC,2024-04-28 02:51:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/210588462,https://inaturalist-open-data.s3.amazonaws.com/photos/372460974/medium.jpg,,"","",0,0,false,3,"Loch Lomond Dr, Whittier, CA, US",33.9811518556,-118.0589726764,6,,,,6,,,false,,,,Los Angeles,California,United States,"",Bactra verutana,Javelin Moth,Insecta,214759
210591480,2024-04-27 14:55:00,2024-04-27,2024-04-27 21:55:00 UTC,Pacific Time (US & Canada),7753007,jazmin50232,Jazmin Gallegos,2024-04-28 02:58:19 UTC,2024-04-28 02:58:42 UTC,needs_id,,https://www.inaturalist.org/observations/210591480,https://static.inaturalist.org/photos/372466524/medium.jpeg,,"",,0,0,false,2,"La Cañada Flintridge, CA 91011, USA",34.2009508285,-118.2118945196,469,,,,469,,,false,gps,gps,La Canada Flintridge,Los Angeles,California,United States,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157
